"","lake","date","day","atmp_C","RH_pct","irr_factor","ltmp_bot_C","ltmp_surf_C","area_m2","vol_m3","dV_m3","P_mm","E_mm","I_mm","P_m3","E_m3","I_m3","C_lake","dC_lake","C_pcpn","C_GWin","C_evap","C_ice","res_time","GWin_m3","C_lake_meas","C_lake_calc","P_lake","P_sed","ks","ks_tmp","kr","kr_tmp","dep","fd","sed","rel","TP_in"
"360","Pleasant",2019-06-23,174,20.1,77.6,0.985719178835553,14.2109583333333,21.12225,566163.345306274,2983878.61547292,-1532.39796850644,2.53,1.15714442360675,0,1432.39326362487,655.132757871695,0,0.0109578313253012,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,16017.1892830004,NA,0.00704439545739212,0.0371264249770109,3.04540147597634,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.00054192140769873,0.000889639725164862,0.000914239934413756
"361","Pleasant",2019-06-24,175,18.9,90.2,0.983985946873937,14.2229583333333,21.142125,566389.94989466,2988248.78745717,4370.17198425205,5.33,1.53356634478708,0,3018.85843293854,868.596565184093,0,0.0109087951807229,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,14456.2806749981,NA,0.00706219486424106,0.0372598335189026,3.04505567677774,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000543322559199713,0.000890418002354968,0.000807622678826151
"362","Pleasant",2019-06-25,176,19.95,68.1,0.982154317137618,14.3295833333333,21.1074583333333,566501.780730487,2990405.49570915,2156.70825197548,0,6.50763284144846,0,0,3686.58559302075,0,0.0108597590361446,-4.90361445783117e-05,0,0.0391172427234927,0,0,171,17487.7514368956,NA,0.00708366224955405,0.0373926847917388,3.04471107935539,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000544918403074388,0.000898167513541157,0.00105124195277053
"363","Pleasant",2019-06-26,177,20.25,65.5,0.980224472788045,14.534,21.5407916666667,566404.664478322,2988532.56485877,-1872.93085037498,0,1.60854992459501,0,0,911.090180336867,0,0.0108107228915663,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17476.7986249051,NA,0.00711306083196615,0.0375307889664561,3.0443602434896,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000547879809751088,0.000913306540753374,0.00101556561867555
"364","Pleasant",2019-06-27,178,21.7,72.75,0.978196606808045,14.7355416666667,22.179125,566481.180313361,2990008.20734695,1475.64248817321,19.55,-1.7865770391069,0,11074.7070751262,-1012.06226983403,0,0.010761686746988,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,6410.72103801382,NA,0.00713831066202128,0.0376775225864152,3.04399535419209,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000550860951423305,0.000928476640297675,0.000226168105120262
"365","Pleasant",2019-06-28,179,22.9,77.65,0.976070921982524,15.07825,22.380375,566957.932823992,2999202.59515798,9194.38781103864,15.5,2.84113524382445,0,8787.84795877187,1610.8041647121,0,0.0107126506024096,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,8751.34850414032,NA,0.00715242305775184,0.0378362565448689,3.04361873416724,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000552277765984991,0.000954929639613253,0.000419005231867379
"366","Pleasant",2019-06-29,180,24.65,72.55,0.973847630878195,15.162875,22.9405416666667,566946.161157062,2998975.57323672,-227.021921267267,0,0.971062374163328,0,0,550.540085275962,0,0.0106636144578313,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17537.8688493375,NA,0.00718777047434258,0.0380211553678971,3.04321848586816,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000555924988289426,0.00096147981490275,0.00101149614128251
"367","Pleasant",2019-06-30,181,20.8,93.1,0.971526955822315,15.2584166666667,23.5905833333333,567187.480329109,3003629.52262254,4653.94938581996,18.53,-5.29395678478667,0,10509.9840104984,-3002.66600973434,0,0.010614578313253,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,7055.10091711878,NA,0.00721444266671144,0.0382052032785147,3.04281350532313,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000559058881015935,0.000968943894060006,0.000241674881929813
"368","Pleasant",2019-07-01,182,22.6,81.3,0.969109128880456,15.471375,23.6979166666667,567316.968665331,3006126.76375641,2497.24113387661,10.66,2.94518899503444,0,6047.59888597242,1670.85569280943,0,0.0105655421686747,-4.90361445783117e-05,0,0.0391172427234927,0,0,171,11532.0897909657,NA,0.0072456832265777,0.0383937789140331,3.04240506649271,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.00056165756476582,0.000985950300623016,0.000608596950553265
"369","Pleasant",2019-07-02,183,22.5,88,0.966594391833298,15.481375,24.10425,567758.406175173,3014640.08580365,8513.32204723638,27.94,-1.19176424582823,0,15863.1698685343,-676.634168747995,0,0.0105165060240964,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,1766.30431745193,NA,0.00726840363436854,0.0385932127426887,3.04198054522453,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000564094493720396,0.000986624708773019,-9.61732449422902e-05
"370","Pleasant",2019-07-03,184,22.95,73.55,0.963982996152448,15.5340416666667,24.7767083333333,567749.577424975,3014469.81936268,-170.266440967098,0,-0.841732822599949,0,0,-477.893454335852,0,0.0104674698795181,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17628.4784758052,NA,0.00730642697364142,0.0387935182608392,3.0415603877818,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000568171386953702,0.000990775335086623,0.000998533639787515
"371","Pleasant",2019-07-04,185,24.4,81.6,0.9612752029753,15.6264166666667,25.466125,567743.691591512,3014356.30840208,-113.51096060127,14.73,-2.18979401082591,0,8362.86457714297,-1243.24173553129,0,0.0104184337349398,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,9264.95009187506,NA,0.00734376246716453,0.0389906872558103,3.04113876106349,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000572237276265095,0.000998201015305183,0.000411247569912027
"372","Pleasant",2019-07-05,186,23.9,80.45,0.958471283078914,15.7130833333333,26.142,568364.647022023,3026331.71474853,11975.406346451,0,-1.8102442661331,0,0,-1028.87884334438,0,0.0103693975903614,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17697.8462850791,NA,0.0073605255545386,0.0391920786059272,3.04071515416264,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000574688111372314,0.00100520913246963,0.000991828081292511
"373","Pleasant",2019-07-06,187,21.15,74.7,0.955571516852944,15.8411666666667,26.189625,568811.97036533,3034958.5477564,8626.83300787024,1.02,4.21554714501582,0,580.188209772637,2397.85367772439,0,0.0103203614457831,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17168.107391142,NA,0.00738376191103645,0.0393968701328584,3.04028700409475,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000576583333919542,0.00101572258882811,0.000997768102573734
"374","Pleasant",2019-07-07,188,19.55,64.65,0.952576194271595,15.9069166666667,25.7746666666667,568723.682863362,3033255.88334696,-1702.66440944094,0,10.6942859428691,0,0,6082.09368702239,0,0.0102713253012048,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17738.338499105,NA,0.00742660534303127,0.0396093833065463,3.03985044183377,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000579219457509118,0.00102108935780265,0.00108447620590634
"375","Pleasant",2019-07-08,189,20.5,69.8,0.94948561486463,15.9873333333333,26.0027083333333,568550.050776157,3029907.31000838,-3348.57333858078,0,4.00016899009368,0,0,2274.29628243097,0,0.0102222891566265,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17718.7561988794,NA,0.00747266614533858,0.03982320597475,3.03941102682986,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.00058320403646047,0.00102772377666529,0.00103309389919379
"376","Pleasant",2019-07-09,190,21.95,70.6,0.946300087687414,16.08275,26.3829166666667,568382.304522416,3026672.2476304,-3235.06237797951,0,1.83597525160071,0,0,1043.53584455093,0,0.0101732530120482,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17699.8377054409,NA,0.00751885115468863,0.0400383649224998,3.03896891877201,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000587467051993752,0.0010356786306695,0.00101490814877395
"377","Pleasant",2019-07-10,191,24.6,68.55,0.943019931290011,16.1740416666667,26.4500416666667,568191.014934818,3022983.14140995,-3689.10622044979,0,6.37660922328464,0,0,3623.13206642083,0,0.0101242168674699,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17678.2639848535,NA,0.00756641212455536,0.0402560682803382,3.03852319472207,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000591300182875973,0.00104333939072996,0.00104682657254688
"378","Pleasant",2019-07-11,192,20.65,67.9,0.939645473685325,16.3327916666667,26.31975,567946.752846038,3018272.4365438,-4710.70486615319,0,8.57361481618151,0,0,4869.35669500297,0,0.0100751807228916,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17650.7160031801,NA,0.00761641858337963,0.0404763759281964,3.03807367711557,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000594979370534519,0.00105690932733478,0.00106116535302381
"379","Pleasant",2019-07-12,193,20.05,72.7,0.936177052316306,16.5195416666667,26.252875,567758.406175173,3014640.08580365,-3632.35074014869,0,6.80850117776509,0,0,3865.5837771297,0,0.0100261445783133,-4.90361445783117e-05,0,0.0391172427234927,0,0,171,17629.4741859863,NA,0.00766616817626909,0.0407052324321951,3.03761423211111,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000598747582004513,0.00107312328015657,0.00104574234912047
"380","Pleasant",2019-07-13,194,23.25,70.75,0.9326150140222,16.6831666666667,26.4693333333333,567637.746589149,3012313.11111074,-2326.97469290998,0,3.45918383849241,0,0,1963.56331911943,0,0.00997710843373494,-4.90361445783152e-05,0,0.0391172427234927,0,0,171,17615.8661468464,NA,0.00771566038158697,0.0409451011106815,3.03714227618724,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000602997953859173,0.00108750892323222,0.00101831347188323
"381","Pleasant",2019-07-14,195,23.7,70.95,0.928959715003869,16.87175,26.7495833333333,567461.171585211,3008907.78229183,-3405.32881891401,0,2.27007020016484,0,0,1288.17669536621,0,0.00992807228915663,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,17595.9519432271,NA,0.00776886695589998,0.0411936629565272,3.0366601580495,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.00060765831927508,0.00110435068833994,0.00100697519609801
"382","Pleasant",2019-07-15,196,25.95,72.75,0.925211520788168,16.969875,27.2041666666667,567316.968665331,3006126.76375641,-2781.01853541238,3.05,0.175816573658685,0,1730.31675442926,99.7437256091702,0,0.00987903614457831,-4.90361445783117e-05,0,0.0391172427234927,0,0,171,15849.3719225088,NA,0.00782292097140455,0.0414524743693387,3.03616553116319,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000612707327664332,0.00111312744094787,0.000869216988286612
"383","Pleasant",2019-07-16,197,24.95,77.1,0.921370806191395,17.1116666666667,27.3607083333333,567211.023662968,3004083.56646507,-2043.19729134208,5.07,4.24989540856178,0,2875.75988997125,2410.58752515088,0,0.00983,-4.90361445783134e-05,0,0.0391172427234927,0,0,171,14691.9802647953,0.00983,0.00787603255961602,0.0417133288921145,3.03566705940881,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000617152055728248,0.0011260134746437,0.000819927765254965
"384","Pleasant",2019-07-17,198,25.05,79.45,0.91743795528181,17.22775,27.736125,567102.135743873,3001983.6136934,-2099.95277167484,0,1.04818326967087,0,0,594.426970881346,0,0.00992206896551724,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17555.4597292012,NA,0.00793072553596826,0.0419816936017133,3.03516055315835,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000622126275510264,0.00113663723472817,0.000991125404829801
"385","Pleasant",2019-07-18,199,24.35,86.8,0.913413361341225,17.31,27.7400833333333,567102.135743873,3001983.6136934,0,5.07,3.42863373470861,0,2875.20782822143,1944.38551363674,0,0.0100141379310345,9.20689655172415e-05,0,0.0391172427234927,0,0,171,14680.2519009797,NA,0.0079820741009827,0.0422535098073741,3.03464796707146,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000626161628315253,0.00114416726589281,0.000810043912272284
"386","Pleasant",2019-07-19,200,26.9,79.8,0.909297426825682,17.3695833333333,27.7207916666667,567096.249910408,3001870.10273276,-113.510960633866,34.54,6.42580367276596,0,19587.5044719055,3644.0491654861,0,0.0101062068965517,9.20689655172415e-05,0,0.0391172427234927,0,0,171,-2032.70854949167,NA,0.00803326164753134,0.042523307059364,3.03412920041971,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000630141224850412,0.00114959740703353,-0.000320257552598073
"387","Pleasant",2019-07-20,201,22.95,90.8,0.905090563325201,17.680625,27.8267916666667,568517.678692102,3029282.99972491,27412.8969921488,38.6,0.799252321264566,0,21944.7823975151,454.389074374605,0,0.010198275862069,9.20689655172415e-05,0,0.0391172427234927,0,0,171,-4229.67713596595,NA,0.00803099987932771,0.0427922865322468,3.03360851055741,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000630160818461955,0.00117921520779278,-0.00051916953011243
"388","Pleasant",2019-07-21,202,20.25,70.85,0.900793191522627,17.7114166666667,27.2533333333333,568623.623694464,3031326.19701625,2043.19729134208,0,12.1986738330063,0,0,6936.45411919087,0,0.0102903448275862,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17727.0537837208,NA,0.0080838385088384,0.0430948529452193,3.0330620292887,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000633234762029161,0.00118199554264335,0.00108284620051543
"389","Pleasant",2019-07-22,203,20.2,66.25,0.89640574115156,17.6796666666667,27.07,568373.475772219,3026501.98118947,-4824.21582678659,0,8.70684478632019,0,0,4948.73963421004,0,0.0103824137931034,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17698.84199526,NA,0.00814957657408038,0.0433952510077971,3.032515769522,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000638039101852538,0.00117869743508365,0.00105250153996121
"390","Pleasant",2019-07-23,204,19.8,70.95,0.89192865095338,17.6738333333333,26.5822916666667,568105.670349582,3021337.23248081,-5164.74870865559,0,11.2319983656829,0,0,6380.96196090171,0,0.0104744827586207,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17668.6387864375,NA,0.00821430326374777,0.0436858520957519,3.03197765476725,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000642182074739784,0.00117792241433038,0.00107041398631137
"391","Pleasant",2019-07-24,205,20.4,70.8,0.887362368633375,17.6847916666667,26.3371666666667,567932.038262377,3017988.65914223,-3348.57333858078,0,8.72890978122174,0,0,4957.42752385767,0,0.0105665517241379,9.20689655172398e-05,0,0.0391172427234927,0,0,171,17649.0564862119,NA,0.00827432991739666,0.0439697572426222,3.03144440425788,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.00064640729598319,0.00117877829787205,0.00104779510872477
"392","Pleasant",2019-07-25,206,21.65,73.65,0.882707350815974,17.7500833333333,26.717875,567808.435759621,3015604.92896899,-2383.73017324321,0,1.66469973381639,0,0,945.230551867742,0,0.0106586206896552,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17635.1165436783,NA,0.00833153831839869,0.044248423300096,3.03091437969911,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000651607896204092,0.00118492485197497,0.000987453520268204
"393","Pleasant",2019-07-26,207,22.15,78.95,0.877964062999078,17.7312083333333,26.5517083333333,567655.404089542,3012653.64399261,-2951.28497637901,0.25,5.09248290701898,0,141.913851022385,2890.77544240295,0,0.0107506896551724,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17475.9437161859,NA,0.00838984170016997,0.0445264626892396,3.03038344820363,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000655846239404665,0.00118287762558654,0.00100387311679146
"394","Pleasant",2019-07-27,208,24.25,66.3,0.873132979507516,17.7530416666667,26.4625,567573.002421039,3011064.4905438,-1589.15344880708,0,7.64660816843993,0,0,4340.00835649869,0,0.0108427586206897,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17608.564272186,NA,0.00844398825385454,0.0447966923748942,3.02985887197512,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000659905277546928,0.001184800749728,0.00103320386092135
"395","Pleasant",2019-07-28,209,22.25,75.65,0.868214583445613,17.8125,26.730125,567461.171585211,3008907.78229183,-2156.70825197548,5.33,1.50973599280656,0,3024.56804454918,856.716555262373,0,0.0109348275862069,9.20689655172415e-05,0,0.0391172427234927,0,0,171,14571.3838986779,NA,0.00849846693211136,0.0450622960125119,3.02933580890405,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000664687367152237,0.00119040947330676,0.00077112925520091
"396","Pleasant",2019-07-29,210,22.05,75.4,0.863209366648874,17.84525,26.71275,567484.71491907,3009361.82613436,454.043842534535,9.14,6.27997806616683,0,5186.8102943603,3563.7915625767,0,0.0110268965517241,9.20689655172415e-05,0,0.0391172427234927,0,0,171,12411.7968760161,NA,0.00854741391877075,0.0453267911594526,3.0288116578105,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000668481376306312,0.00119341710116672,0.000661129141508117
"397","Pleasant",2019-07-30,211,18.05,72,0.858117829634809,17.8234166666667,26.315625,567293.425331471,3005672.71991388,-3689.10622048192,0,9.72464642047755,0,0,5516.72797801014,0,0.0111189655172414,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17577.0334497888,NA,0.00860475304599913,0.0455902894993778,3.02828920776982,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000672177900777128,0.00119106825260832,0.00104605033074051
"398","Pleasant",2019-07-31,212,17.75,69.2,0.852940481552876,17.8393333333333,26.025125,567099.192827141,3001926.8582131,-3745.86170078255,0,9.06411181787576,0,0,5140.25049561229,0,0.0112110344827586,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17555.1278258076,NA,0.0086608801088971,0.0458461746084458,3.02777278466824,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000675982862939711,0.00119242674681198,0.00103829277935224
"399","Pleasant",2019-08-01,213,19.3,68.75,0.84767784013357,17.9492083333333,26.1875,566925.560739936,2998578.28487452,-3348.57333858078,0,4.12102369507858,0,0,2336.31366915499,0,0.0113031034482759,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17535.545525582,NA,0.00871550117319655,0.0460979613013673,3.02725870157007,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000680571947432481,0.00120305846862703,0.000993489311241552
"400","Pleasant",2019-08-02,214,21.25,68.9,0.842330431636646,17.9958333333333,26.3990416666667,566819.615737574,2996535.08758317,-2043.19729134208,0,2.92316790259201,0,0,1656.90890728361,0,0.0113951724137931,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17523.5970034104,NA,0.00876829795686476,0.0463542752519942,3.0267385464417,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000685122111002438,0.00120747810196658,0.000981119907153923
"401","Pleasant",2019-08-03,215,24.35,73.25,0.836898790798498,18.096875,26.7844166666667,566754.871569463,2995286.46701623,-1248.62056693854,2.8,2.01139180217704,0,1586.9136403945,1139.96610251872,0,0.0114872413793103,9.20689655172415e-05,0,0.0391172427234927,0,0,171,15929.3814883554,NA,0.00881906308098411,0.0466085456399939,3.02621823839239,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000689872507628542,0.0012173557723717,0.000861835167979066
"402","Pleasant",2019-08-04,216,21.85,78.75,0.831383460778683,18.2485833333333,26.9864166666667,566946.161157062,2998975.57323672,3689.10622048238,0,2.78276929541866,0,0,1577.68036942335,0,0.0115793103448276,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17537.8688493375,NA,0.00886002056070254,0.0468668580199822,3.02569307800513,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000693489518123442,0.00123244270986536,0.000977536396308169
"403","Pleasant",2019-08-05,217,23.05,79.1,0.825784993105608,18.285,27.133375,567063.877826354,3001245.79244933,2270.21921260888,24.63,1.87456097642605,0,13966.7833108631,1062.99581651411,0,0.0116713793103448,9.20689655172415e-05,0,0.0391172427234927,0,0,171,3584.36167422068,NA,0.00890520719089467,0.0471317547416525,3.02515413762865,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000697328585225554,0.00123592329227528,5.39304860130827e-06
"404","Pleasant",2019-08-06,218,22.2,71.35,0.820103947621374,18.4207916666667,26.867875,567726.034091117,3014015.77552018,12769.9830708546,0,8.49912848029003,0,0,4825.17650534592,0,0.0117634482758621,9.20689655172398e-05,0,0.0391172427234927,0,0,171,17625.823248656,NA,0.00892803830408104,0.0473982989630345,3.02461798907232,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000698569069457595,0.00124959709155681,0.00102941346530325
"405","Pleasant",2019-08-07,219,22.3,75.95,0.814340892425796,18.49025,26.795375,567631.860755685,3012199.60015011,-1816.17537007434,8.64,5.58597793585538,0,4904.33927692911,3170.77904986979,0,0.0118555172413793,9.20689655172433e-05,0,0.0391172427234927,0,0,171,12710.86306313,NA,0.0089839787789334,0.0476744509190047,3.02406854009096,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000702795780152997,0.00125653534032588,0.000664507620308409
"406","Pleasant",2019-08-08,220,18.6,71.2,0.80849640381959,18.6110416666667,26.493625,567711.319507456,3013731.99811861,1532.39796850644,0.25,9.2425539273567,0,141.927829876864,5247.1024857185,0,0.0119475862068966,9.20689655172398e-05,0,0.0391172427234927,0,0,171,17482.2359018109,NA,0.00903312971109344,0.0479529491803989,3.02351723494206,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000706012031135516,0.00126886272892504,0.0010244731557314
"407","Pleasant",2019-08-09,221,17.6,71.05,0.802571066246747,18.7290416666667,26.1540833333333,567464.114501945,3008964.53777216,-4767.46034645382,0,7.7356473572483,0,0,4389.70227768022,0,0.0120396551724138,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17596.2838466208,NA,0.00909743187200546,0.0482389091893296,3.02295680445611,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000710325948697779,0.00128101267685278,0.00101849761123361
"408","Pleasant",2019-08-10,222,19.25,74,0.796565472236087,18.7982916666667,26.1225833333333,567281.653664542,3005445.69799261,-3518.83977954742,1.52,5.6844906534091,0,862.268113570104,3224.70725810655,0,0.012131724137931,9.20689655172415e-05,0,0.0391172427234927,0,0,171,16713.437722644,NA,0.0091602407895924,0.0485307538077672,3.02238834687801,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000715163602231017,0.00128809503276019,0.000938093085919469
"409","Pleasant",2019-08-11,223,20.05,88.45,0.790480222342005,18.8180416666667,25.90825,567369.94116651,3007148.36240205,1702.66440944094,8.9,4.316047179705,0,5049.59247638194,2448.79543442111,0,0.0122237931034483,9.20689655172415e-05,0,0.0391172427234927,0,0,171,12536.0704616418,NA,0.00921144586322975,0.0488220864961846,3.0218169259506,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000718706768144031,0.00128994734857678,0.000635664939868508
"410","Pleasant",2019-08-12,224,21.3,81.7,0.78431592508442,18.8469583333333,25.9865416666667,567346.397832653,3006694.31855955,-454.04384250287,0,2.98993010703878,0,0,1696.32607599985,0,0.0123158620689655,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17583.0077108746,NA,0.00926700601831856,0.0491111857795811,3.02124799063709,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.00072320875549706,0.00129277866029961,0.000970125347485925
"411","Pleasant",2019-08-13,225,20.1,85.3,0.778073196887921,18.8905,25.8880416666667,567384.655750173,3007432.13980365,737.821244102903,0.5,3.35356505584879,0,283.692327875086,1902.76135474858,0,0.0124079310344828,9.20689655172415e-05,0,0.0391172427234927,0,0,171,17303.630127117,NA,0.00931925331789762,0.0493968627159311,3.02068068422468,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000727074910795852,0.00129717785537809,0.000952545373792254
"412","Pleasant",2019-08-14,226,18.3,81.3,0.771752662020126,18.895375,25.406,567617.146172023,3011915.82274854,4483.68294488592,9.4,8.70419277001713,0,5335.60117401702,4940.64905984828,0,0.0125,9.20689655172415e-05,0,0.0391172427234927,0,0,171,12277.9416490738,0.0125,0.00936262121890878,0.0496803649815863,3.02011213492341,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000729420476908665,0.0012974543604932,0.00065381962618746
"413","Pleasant",2019-08-15,227,17.4,73,0.765354952529254,19.0074583333333,25.3659583333333,567540.630336983,3010440.18026033,-1475.64248820581,0,5.40778132875411,0,0,3069.13562404567,0,0.0124481481481481,-5.18518518518515e-05,0,0.0391172427234927,0,0,171,17604.9133348557,NA,0.00941891183252312,0.0499613051811303,3.01954645201908,0.0766751903783071,0.00295420018202394,0.000470507766168617,0.0858172255275885,1.57534246575342e-05,0.593660091955348,0.000733719280670655,0.00130923760162468,0.000989362462813877
